File path; File name; Scanner type; Date and time; Duration; Scan mode; Type; Frequency; Code; Favorite name; System name; Department name; Channel name; Site; TGID; UID; UID Name; Latitude; Longitude
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_17-13-11.wav;2020-06-21_17-13-11.wav;BCDx36HP;6/21/2020 5:13:12 PM;00:00:00;Normal scan mode;P25Standard;851.9875;;HoCo;Howard County (Project 25);Police;District 1 Dispatch (Fire A9/B9/C9/D9);Site 2;10961;109;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-20_23-06-41.wav;2020-06-20_23-06-41.wav;BCDx36HP;6/20/2020 11:06:42 PM;00:00:01;Normal scan mode;Edacs;853.0375;;Transit;Bay Area Rapid Transit (BART);Train Yards & Shops;Tower - Daly City Yard;Simulcast;02-062;;;37.725840;-122.115887
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-20_23-08-50.wav;2020-06-20_23-08-50.wav;BCDx36HP;6/20/2020 11:08:52 PM;00:00:01;Normal scan mode;Edacs;851.3125;;Transit;Bay Area Rapid Transit (BART);Train Yards & Shops;Richmond Shop;Simulcast;03-021;15069;;37.725840;-122.115887
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_16-22-52.wav;2020-06-21_16-22-52.wav;BCDx36HP;6/21/2020 4:23:03 PM;00:00:11;Normal scan mode;P25Standard;851.5750;;HoCo;Howard County (Project 25);Police;District 2 Dispatch (Fire A10/B10/C10/D10);Site 2;10963;106;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-22_23-15-26.wav;2020-06-22_23-15-26.wav;BCDx36HP;6/22/2020 11:15:31 PM;00:00:05;Normal scan mode;Edacs;852.2375;;Transit;Bay Area Rapid Transit (BART);Maintenance;Power & Way 1 (3rd Rail Power Distribution);Simulcast;02-141;15466;;37.725840;-122.115887
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-22_23-15-32.wav;2020-06-22_23-15-32.wav;BCDx36HP;6/22/2020 11:15:36 PM;00:00:04;Normal scan mode;Edacs;852.8125;;Transit;Bay Area Rapid Transit (BART);Maintenance;Power & Way 1 (3rd Rail Power Distribution);Simulcast;02-141;;;37.725840;-122.115887
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_18-32-48.wav;2020-06-21_18-32-48.wav;BCDx36HP;6/21/2020 6:32:49 PM;00:00:00;Normal scan mode;P25Standard;853.0625;;HoCo;Howard County (Project 25);Police;District 2 Dispatch (Fire A10/B10/C10/D10);Site 2;10963;106;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-20_23-03-59.wav;2020-06-20_23-03-59.wav;BCDx36HP;6/20/2020 11:04:03 PM;00:00:04;Normal scan mode;Edacs;851.5625;;Transit;Bay Area Rapid Transit (BART);Train Operations;A/L Lines (Fremont/Dublin);Simulcast;02-025;16103;;37.725840;-122.115887
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-20_23-10-31.wav;2020-06-20_23-10-31.wav;BCDx36HP;6/20/2020 11:10:32 PM;00:00:00;Normal scan mode;Edacs;851.8875;;Transit;Bay Area Rapid Transit (BART);Maintenance;Power & Way 1 (3rd Rail Power Distribution);Simulcast;02-141;;;37.725840;-122.115887
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_17-18-24.wav;2020-06-21_17-18-24.wav;BCDx36HP;6/21/2020 5:18:28 PM;00:00:04;Normal scan mode;P25Standard;851.3875;;HoCo;Howard County (Project 25);Police;District 1 Dispatch (Fire A9/B9/C9/D9);Site 2;10961;2466455;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-22_23-11-42.wav;2020-06-22_23-11-42.wav;BCDx36HP;6/22/2020 11:11:51 PM;00:00:08;Normal scan mode;Edacs;851.8875;;Transit;Bay Area Rapid Transit (BART);Maintenance;Power & Way 1 (3rd Rail Power Distribution);Simulcast;02-141;;;37.725840;-122.115887
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-22_23-11-56.wav;2020-06-22_23-11-56.wav;BCDx36HP;6/22/2020 11:11:57 PM;00:00:01;Normal scan mode;Edacs;852.2375;;Transit;Bay Area Rapid Transit (BART);Maintenance;Power & Way 1 (3rd Rail Power Distribution);Simulcast;02-141;;;37.725840;-122.115887
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_18-17-09.wav;2020-06-21_18-17-09.wav;BCDx36HP;6/21/2020 6:17:10 PM;00:00:00;Normal scan mode;P25Standard;857.2375;;HoCo;Howard County (Project 25);Police;District 1 Dispatch (Fire A9/B9/C9/D9);Site 2;10961;109;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_16-21-17.wav;2020-06-21_16-21-17.wav;BCDx36HP;6/21/2020 4:21:27 PM;00:00:09;Normal scan mode;P25Standard;851.0625;;HoCo;Howard County (Project 25);Fire;A1 Dispatch;Site 2;10901;111;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-20_23-21-11.wav;2020-06-20_23-21-11.wav;BCDx36HP;6/20/2020 11:21:16 PM;00:00:04;Normal scan mode;Edacs;853.0375;;Transit;Bay Area Rapid Transit (BART);Train Operations;C Line (Pittsburg/Bay Point);Simulcast;02-026;;;37.725840;-122.115887
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_18-25-50.wav;2020-06-21_18-25-50.wav;BCDx36HP;6/21/2020 6:25:53 PM;00:00:02;Normal scan mode;P25Standard;857.7375;;HoCo;Howard County (Project 25);Police;District 2 Dispatch (Fire A10/B10/C10/D10);Site 2;10963;106;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_16-14-47.wav;2020-06-21_16-14-47.wav;BCDx36HP;6/21/2020 4:14:54 PM;00:00:06;Normal scan mode;P25Standard;857.2375;;HoCo;Howard County (Project 25);Police;District 1 Dispatch (Fire A9/B9/C9/D9);Site 2;10961;109;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_18-31-19.wav;2020-06-21_18-31-19.wav;BCDx36HP;6/21/2020 6:31:20 PM;00:00:01;Normal scan mode;P25Standard;857.7375;;HoCo;Howard County (Project 25);Police;District 1 Dispatch (Fire A9/B9/C9/D9);Site 2;10961;109;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-22_18-52-39.wav;2020-06-22_18-52-39.wav;BCDx36HP;6/22/2020 6:52:40 PM;00:00:01;Normal scan mode;P25Standard;772.9937;;180683-Alameda CA;East Bay Regional Communications System (EBRCS);Oakland;Police Service 1;ALCO Northwest Simulcast;3410;3217663;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_17-49-41.wav;2020-06-21_17-49-41.wav;BCDx36HP;6/21/2020 5:49:44 PM;00:00:03;Normal scan mode;P25Standard;853.0375;;HoCo;Howard County (Project 25);Police;District 1 Dispatch (Fire A9/B9/C9/D9);Site 2;10961;109;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_17-12-51.wav;2020-06-21_17-12-51.wav;BCDx36HP;6/21/2020 5:12:53 PM;00:00:02;Normal scan mode;P25Standard;851.9875;;HoCo;Howard County (Project 25);Police;District 1 Dispatch (Fire A9/B9/C9/D9);Site 2;10961;2466154;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-22_23-24-12.wav;2020-06-22_23-24-12.wav;BCDx36HP;6/22/2020 11:24:17 PM;00:00:04;Normal scan mode;Edacs;852.0375;;Transit;Bay Area Rapid Transit (BART);Maintenance;Power & Way 1 (3rd Rail Power Distribution);Simulcast;02-141;;;37.725840;-122.115887
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_17-15-59.wav;2020-06-21_17-15-59.wav;BCDx36HP;6/21/2020 5:16:06 PM;00:00:06;Normal scan mode;P25Standard;853.0625;;HoCo;Howard County (Project 25);Police;District 1 Dispatch (Fire A9/B9/C9/D9);Site 2;10961;2466455;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_17-12-44.wav;2020-06-21_17-12-44.wav;BCDx36HP;6/21/2020 5:12:49 PM;00:00:05;Normal scan mode;P25Standard;851.9875;;HoCo;Howard County (Project 25);Police;District 1 Dispatch (Fire A9/B9/C9/D9);Site 2;10961;2466154;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_00-00-58.wav;2020-06-21_00-00-58.wav;BCDx36HP;6/21/2020 12:01:00 AM;00:00:02;Normal scan mode;Edacs;851.3125;;Transit;Bay Area Rapid Transit (BART);Train Yards & Shops;Tower - Daly City Yard;Simulcast;02-062;;;37.725840;-122.115887
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_18-10-01.wav;2020-06-21_18-10-01.wav;BCDx36HP;6/21/2020 6:10:09 PM;00:00:08;Normal scan mode;P25Standard;858.2375;;HoCo;Howard County (Project 25);Police;District 2 Dispatch (Fire A10/B10/C10/D10);Site 2;10963;106;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_17-29-11.wav;2020-06-21_17-29-11.wav;BCDx36HP;6/21/2020 5:29:22 PM;00:00:11;Normal scan mode;P25Standard;851.9875;;HoCo;Howard County (Project 25);Police;District 1 Dispatch (Fire A9/B9/C9/D9);Site 2;10961;2468263;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-20_23-21-04.wav;2020-06-20_23-21-04.wav;BCDx36HP;6/20/2020 11:21:10 PM;00:00:06;Normal scan mode;Edacs;851.8875;;Transit;Bay Area Rapid Transit (BART);Train Operations;C Line (Pittsburg/Bay Point);Simulcast;02-026;15690;;37.725840;-122.115887
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_17-33-49.wav;2020-06-21_17-33-49.wav;BCDx36HP;6/21/2020 5:33:52 PM;00:00:02;Normal scan mode;P25Standard;852.1125;;HoCo;Howard County (Project 25);Fire;A1 Dispatch;Site 2;10901;2472024;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_17-27-14.wav;2020-06-21_17-27-14.wav;BCDx36HP;6/21/2020 5:27:16 PM;00:00:01;Normal scan mode;P25Standard;852.1125;;HoCo;Howard County (Project 25);Fire;A1 Dispatch;Site 2;10901;2472008;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_18-21-09.wav;2020-06-21_18-21-09.wav;BCDx36HP;6/21/2020 6:21:10 PM;00:00:01;Normal scan mode;P25Standard;851.9875;;HoCo;Howard County (Project 25);Fire;A1 Dispatch;Site 2;10901;111;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_18-21-35.wav;2020-06-21_18-21-35.wav;BCDx36HP;6/21/2020 6:21:36 PM;00:00:00;Normal scan mode;P25Standard;851.0625;;HoCo;Howard County (Project 25);Police;District 2 Dispatch (Fire A10/B10/C10/D10);Site 2;10963;2468040;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_00-03-35.wav;2020-06-21_00-03-35.wav;BCDx36HP;6/21/2020 12:03:37 AM;00:00:02;Normal scan mode;Edacs;853.0375;;180683-BART;Bay Area Rapid Transit (BART);Maintenance;Power & Way 1 (3rd Rail Power Distribution);Simulcast;02-141;16104;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_16-22-47.wav;2020-06-21_16-22-47.wav;BCDx36HP;6/21/2020 4:22:48 PM;00:00:01;Normal scan mode;P25Standard;851.5750;;HoCo;Howard County (Project 25);Police;District 2 Dispatch (Fire A10/B10/C10/D10);Site 2;10963;106;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_18-07-25.wav;2020-06-21_18-07-25.wav;BCDx36HP;6/21/2020 6:07:27 PM;00:00:01;Normal scan mode;P25Standard;852.8000;;HoCo;Howard County (Project 25);Police;District 1 Dispatch (Fire A9/B9/C9/D9);Site 2;10961;2466142;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_17-30-18.wav;2020-06-21_17-30-18.wav;BCDx36HP;6/21/2020 5:30:19 PM;00:00:01;Normal scan mode;P25Standard;851.9625;;HoCo;Howard County (Project 25);Police;District 2 Dispatch (Fire A10/B10/C10/D10);Site 2;10963;108;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_17-46-11.wav;2020-06-21_17-46-11.wav;BCDx36HP;6/21/2020 5:46:20 PM;00:00:08;Normal scan mode;P25Standard;851.9875;;HoCo;Howard County (Project 25);Police;District 1 Dispatch (Fire A9/B9/C9/D9);Site 2;10961;2468181;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_16-53-47.wav;2020-06-21_16-53-47.wav;BCDx36HP;6/21/2020 4:53:54 PM;00:00:07;Normal scan mode;P25Standard;851.6875;;HoCo;Howard County (Project 25);Police;District 2 Dispatch (Fire A10/B10/C10/D10);Site 2;10963;2468250;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_18-24-05.wav;2020-06-21_18-24-05.wav;BCDx36HP;6/21/2020 6:24:07 PM;00:00:01;Normal scan mode;P25Standard;851.6875;;HoCo;Howard County (Project 25);Police;District 2 Dispatch (Fire A10/B10/C10/D10);Site 2;10963;2468040;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_17-13-04.wav;2020-06-21_17-13-04.wav;BCDx36HP;6/21/2020 5:13:04 PM;00:00:00;Normal scan mode;P25Standard;851.9875;;HoCo;Howard County (Project 25);Police;District 1 Dispatch (Fire A9/B9/C9/D9);Site 2;10961;109;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_17-48-00.wav;2020-06-21_17-48-00.wav;BCDx36HP;6/21/2020 5:48:01 PM;00:00:01;Normal scan mode;P25Standard;853.0625;;HoCo;Howard County (Project 25);Police;District 2 Dispatch (Fire A10/B10/C10/D10);Site 2;10963;106;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-20_23-06-54.wav;2020-06-20_23-06-54.wav;BCDx36HP;6/20/2020 11:06:55 PM;00:00:00;Normal scan mode;Edacs;851.3125;;Transit;Bay Area Rapid Transit (BART);Train Yards & Shops;Tower - Daly City Yard;Simulcast;02-062;;;37.725840;-122.115887
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-22_23-19-33.wav;2020-06-22_23-19-33.wav;BCDx36HP;6/22/2020 11:19:38 PM;00:00:05;Normal scan mode;Edacs;851.0375;;Transit;Bay Area Rapid Transit (BART);Maintenance;Power & Way 1 (3rd Rail Power Distribution);Simulcast;02-141;;;37.725840;-122.115887
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_17-26-54.wav;2020-06-21_17-26-54.wav;BCDx36HP;6/21/2020 5:26:55 PM;00:00:00;Normal scan mode;P25Standard;851.3875;;HoCo;Howard County (Project 25);Fire;A1 Dispatch;Site 2;10901;111;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_18-11-41.wav;2020-06-21_18-11-41.wav;BCDx36HP;6/21/2020 6:11:45 PM;00:00:03;Normal scan mode;P25Standard;851.6875;;HoCo;Howard County (Project 25);Police;District 2 Dispatch (Fire A10/B10/C10/D10);Site 2;10963;2468258;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-20_23-20-50.wav;2020-06-20_23-20-50.wav;BCDx36HP;6/20/2020 11:20:52 PM;00:00:01;Normal scan mode;Edacs;853.3625;;Transit;Bay Area Rapid Transit (BART);Train Operations;C Line (Pittsburg/Bay Point);Simulcast;02-026;15690;;37.725840;-122.115887
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-20_23-05-11.wav;2020-06-20_23-05-11.wav;BCDx36HP;6/20/2020 11:05:14 PM;00:00:03;Normal scan mode;Edacs;852.8125;;Transit;Bay Area Rapid Transit (BART);Train Yards & Shops;Richmond Shop;Simulcast;03-021;;;37.725840;-122.115887
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-20_23-05-05.wav;2020-06-20_23-05-05.wav;BCDx36HP;6/20/2020 11:05:07 PM;00:00:01;Normal scan mode;Edacs;852.2375;;Transit;Bay Area Rapid Transit (BART);Train Yards & Shops;Richmond Shop;Simulcast;03-021;7554;;37.725840;-122.115887
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-22_23-21-23.wav;2020-06-22_23-21-23.wav;BCDx36HP;6/22/2020 11:21:26 PM;00:00:02;Normal scan mode;Edacs;851.8875;;Transit;Bay Area Rapid Transit (BART);Train Operations;A/L Lines (Fremont/Dublin);Simulcast;02-025;16124;;37.725840;-122.115887
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_17-45-54.wav;2020-06-21_17-45-54.wav;BCDx36HP;6/21/2020 5:45:56 PM;00:00:02;Normal scan mode;P25Standard;852.8000;;HoCo;Howard County (Project 25);Police;District 1 Dispatch (Fire A9/B9/C9/D9);Site 2;10961;109;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-20_22-45-52.wav;2020-06-20_22-45-52.wav;BCDx36HP;6/20/2020 10:45:54 PM;00:00:01;Normal scan mode;Edacs;852.2375;;Transit;Bay Area Rapid Transit (BART);Maintenance;Track & Structure;Simulcast;03-105;;;37.725840;-122.115887
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_16-23-07.wav;2020-06-21_16-23-07.wav;BCDx36HP;6/21/2020 4:23:09 PM;00:00:01;Normal scan mode;P25Standard;851.5750;;HoCo;Howard County (Project 25);Police;District 2 Dispatch (Fire A10/B10/C10/D10);Site 2;10963;106;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_17-22-30.wav;2020-06-21_17-22-30.wav;BCDx36HP;6/21/2020 5:22:33 PM;00:00:03;Normal scan mode;P25Standard;851.5750;;HoCo;Howard County (Project 25);Police;District 2 Dispatch (Fire A10/B10/C10/D10);Site 2;10963;2466363;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_17-38-40.wav;2020-06-21_17-38-40.wav;BCDx36HP;6/21/2020 5:38:44 PM;00:00:04;Normal scan mode;P25Standard;851.6875;;HoCo;Howard County (Project 25);Police;District 1 Dispatch (Fire A9/B9/C9/D9);Site 2;10961;109;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-20_23-24-34.wav;2020-06-20_23-24-34.wav;BCDx36HP;6/20/2020 11:24:38 PM;00:00:04;Normal scan mode;Edacs;851.3125;;Transit;Bay Area Rapid Transit (BART);Maintenance;Power & Way 1 (3rd Rail Power Distribution);Simulcast;02-141;8626;;37.725840;-122.115887
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-20_23-24-18.wav;2020-06-20_23-24-18.wav;BCDx36HP;6/20/2020 11:24:18 PM;00:00:00;Normal scan mode;Edacs;851.0375;;Transit;Bay Area Rapid Transit (BART);Maintenance;Test channel;Simulcast;06-041;15022;;37.725840;-122.115887
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_18-08-58.wav;2020-06-21_18-08-58.wav;BCDx36HP;6/21/2020 6:09:05 PM;00:00:07;Normal scan mode;P25Standard;851.0625;;HoCo;Howard County (Project 25);Police;District 2 Dispatch (Fire A10/B10/C10/D10);Site 2;10963;2466163;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_18-12-28.wav;2020-06-21_18-12-28.wav;BCDx36HP;6/21/2020 6:12:29 PM;00:00:00;Normal scan mode;P25Standard;851.5750;;HoCo;Howard County (Project 25);Fire;A1 Dispatch;Site 2;10901;2472227;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-20_23-23-39.wav;2020-06-20_23-23-39.wav;BCDx36HP;6/20/2020 11:23:42 PM;00:00:02;Normal scan mode;Edacs;851.3125;;Transit;Bay Area Rapid Transit (BART);Train Operations;K Line (Oakland);Simulcast;02-024;8626;;37.725840;-122.115887
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-22_23-07-23.wav;2020-06-22_23-07-23.wav;BCDx36HP;6/22/2020 11:07:24 PM;00:00:01;Normal scan mode;P25Standard;771.4937;;180683-Alameda CA;East Bay Regional Communications System (EBRCS);San Leandro;Police Dispatch;ALCO Northwest Simulcast;3555;3263028;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_17-42-59.wav;2020-06-21_17-42-59.wav;BCDx36HP;6/21/2020 5:43:02 PM;00:00:03;Normal scan mode;P25Standard;851.3875;;HoCo;Howard County (Project 25);Police;District 1 Dispatch (Fire A9/B9/C9/D9);Site 2;10961;2466215;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-20_23-59-24.wav;2020-06-20_23-59-24.wav;BCDx36HP;6/20/2020 11:59:25 PM;00:00:01;Normal scan mode;P25Standard;852.6000;;180683-Alameda CA;East Bay Regional Communications System (EBRCS);Alameda Co Fire;Command 11 - Berkeley;CCCO West Simulcast;2671;3113002;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_18-33-31.wav;2020-06-21_18-33-31.wav;BCDx36HP;6/21/2020 6:33:34 PM;00:00:03;Normal scan mode;P25Standard;857.7375;;HoCo;Howard County (Project 25);Police;District 2 Dispatch (Fire A10/B10/C10/D10);Site 2;10963;2466077;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-20_22-45-42.wav;2020-06-20_22-45-42.wav;BCDx36HP;6/20/2020 10:45:43 PM;00:00:00;Normal scan mode;Edacs;851.5625;;Transit;Bay Area Rapid Transit (BART);Maintenance;Track & Structure;Simulcast;03-105;;;37.725840;-122.115887
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-22_23-19-23.wav;2020-06-22_23-19-23.wav;BCDx36HP;6/22/2020 11:19:27 PM;00:00:04;Normal scan mode;Edacs;852.0375;;Transit;Bay Area Rapid Transit (BART);Police;Police Dispatch;Simulcast;00-022;;;37.725840;-122.115887
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-22_18-53-54.wav;2020-06-22_18-53-54.wav;BCDx36HP;6/22/2020 6:53:59 PM;00:00:04;Normal scan mode;P25Standard;770.2937;;180683-Alameda CA;East Bay Regional Communications System (EBRCS);Oakland;Police Patrol 4;ALCO Northwest Simulcast;3408;3215056;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_17-41-34.wav;2020-06-21_17-41-34.wav;BCDx36HP;6/21/2020 5:41:35 PM;00:00:00;Normal scan mode;P25Standard;851.6875;;HoCo;Howard County (Project 25);Police;District 2 Dispatch (Fire A10/B10/C10/D10);Site 2;10963;2466368;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_18-37-55.wav;2020-06-21_18-37-55.wav;BCDx36HP;6/21/2020 6:37:57 PM;00:00:01;Normal scan mode;P25Standard;852.1125;;HoCo;Howard County (Project 25);Police;District 1 Dispatch (Fire A9/B9/C9/D9);Site 2;10961;109;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_17-13-00.wav;2020-06-21_17-13-00.wav;BCDx36HP;6/21/2020 5:13:01 PM;00:00:00;Normal scan mode;P25Standard;851.9875;;HoCo;Howard County (Project 25);Police;District 1 Dispatch (Fire A9/B9/C9/D9);Site 2;10961;109;;;
